cnmc_code,canonical_description,category_id,category_name,sector,standard_uom,duplicate_count,affected_cpses,specifications
CNMC-BRG-SPH-22320K-C3-01059,SPHERICAL ROLLER BEARING 100X215X73MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Refining & Petrochemicals,EA,1,CPSE-IOCL,"{""spec_text"": ""SPHERICAL ROLLER BEARING 100X215X73MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-VLV-BALL-3INCH-150#-WCB-01060,3-PIECE BALL VALVE FULL BORE 3 INCH CLASS 150# FLANGED BODY WCB PTFE SEAT LEVER OPERATED BS 5351 / ASME B16.34,PIPING-VALVES,PIPING-VALVES,Oil & Gas Upstream,EA,2,CPSE-ONGC,"{""spec_text"": ""3-PIECE BALL VALVE FULL BORE 3 INCH CLASS 150# FLANGED BODY WCB PTFE SEAT LEVER OPERATED BS 5351 / ASME B16.34""}"
CNMC-BRG-SPH-22218-C3-01061,SPHERICAL ROLLER BEARING 90X160X40MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Coal Mining & Extraction,EA,2,"CPSE-BHEL, CPSE-CIL","{""spec_text"": ""SPHERICAL ROLLER BEARING 90X160X40MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-FAS-STUD-78INCHX150MM-B7-2H-01062,HIGH TENSILE ALLOY STEEL STUD BOLT 7/8 INCH X 150MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H,HARDWARE-FASTENERS,HARDWARE-FASTENERS,Coal Mining & Extraction,SET,1,CPSE-CIL,"{""spec_text"": ""HIGH TENSILE ALLOY STEEL STUD BOLT 7/8 INCH X 150MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H""}"
CNMC-BRG-SPH-22224K-C3-01063,SPHERICAL ROLLER BEARING 120X215X58MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Oil & Gas Upstream,EA,2,CPSE-ONGC,"{""spec_text"": ""SPHERICAL ROLLER BEARING 120X215X58MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-FAS-STUD-1-14INCHX200MM-B7-2H-01064,HIGH TENSILE ALLOY STEEL STUD BOLT 1-1/4 INCH X 200MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H,HARDWARE-FASTENERS,HARDWARE-FASTENERS,Refining & Petrochemicals,SET,1,CPSE-IOCL,"{""spec_text"": ""HIGH TENSILE ALLOY STEEL STUD BOLT 1-1/4 INCH X 200MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H""}"
CNMC-ROT-CASINGWEARRING-DIA260MM-01065,CENTRIFUGAL PUMP SPARE CASING WEAR RING SIZE DIA 260MM SPECIFICATION CA6NM API 610 / API 682 COMPLIANT,PUMPS-ROTATING-SPARES,PUMPS-ROTATING-SPARES,Refining & Petrochemicals,EA,1,CPSE-IOCL,"{""spec_text"": ""CENTRIFUGAL PUMP SPARE CASING WEAR RING SIZE DIA 260MM SPECIFICATION CA6NM API 610 / API 682 COMPLIANT""}"
CNMC-FAS-BOLT-M24X80MM-8.8-01066,HEXAGONAL HEAD BOLT HIGH TENSILE M24 X 80MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,HARDWARE-FASTENERS,HARDWARE-FASTENERS,Heavy Electrical Engineering,NO,3,"CPSE-BHEL, CPSE-IOCL, CPSE-ONGC","{""spec_text"": ""HEXAGONAL HEAD BOLT HIGH TENSILE M24 X 80MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED""}"
CNMC-VLV-CHECK-4INCH-150#-WCB-01067,SWING CHECK NON RETURN VALVE 4 INCH CLASS 150# FLANGED RF BODY WCB TRIM 8 BS 1868 / ASME B16.34,PIPING-VALVES,PIPING-VALVES,Steel & Metals,EA,1,CPSE-SAIL,"{""spec_text"": ""SWING CHECK NON RETURN VALVE 4 INCH CLASS 150# FLANGED RF BODY WCB TRIM 8 BS 1868 / ASME B16.34""}"
CNMC-BRG-SPH-22226-C3-01068,SPHERICAL ROLLER BEARING 130X230X64MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Oil & Gas Upstream,EA,1,CPSE-ONGC,"{""spec_text"": ""SPHERICAL ROLLER BEARING 130X230X64MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-BRG-DGBB-6305-2RS1-01069,DEEP GROOVE BALL BEARING 25X62X17MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Steel & Metals,EA,1,CPSE-SAIL,"{""spec_text"": ""DEEP GROOVE BALL BEARING 25X62X17MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-PIPE-2INCH-SCH10S-ASTMA312TP304L-01070,SEAMLESS PIPE SIZE 2 INCH WALL THICKNESS SCH10S MATERIAL ASTM A312 TP304L ASME B36.10M / B36.19M,PIPING-TUBES,PIPING-TUBES,Thermal Power Generation,MTR,1,CPSE-NTPC,"{""spec_text"": ""SEAMLESS PIPE SIZE 2 INCH WALL THICKNESS SCH10S MATERIAL ASTM A312 TP304L ASME B36.10M / B36.19M""}"
CNMC-BRG-DGBB-6310-OPEN-01071,DEEP GROOVE BALL BEARING 50X110X27MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Thermal Power Generation,EA,1,CPSE-NTPC,"{""spec_text"": ""DEEP GROOVE BALL BEARING 50X110X27MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-BRG-SPH-22224-NORMAL-01072,SPHERICAL ROLLER BEARING 120X215X58MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Thermal Power Generation,EA,1,CPSE-NTPC,"{""spec_text"": ""SPHERICAL ROLLER BEARING 120X215X58MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-ELE-MCB-16A-1P-C-01073,MINIATURE CIRCUIT BREAKER 16A 1P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,ELECTRICAL-SWITCHGEAR,ELECTRICAL-SWITCHGEAR,Heavy Electrical Engineering,EA,1,CPSE-BHEL,"{""spec_text"": ""MINIATURE CIRCUIT BREAKER 16A 1P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1""}"
CNMC-BRG-SPH-22316K-NORMAL-01074,SPHERICAL ROLLER BEARING 80X170X58MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Oil & Gas Upstream,EA,1,CPSE-ONGC,"{""spec_text"": ""SPHERICAL ROLLER BEARING 80X170X58MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-INS-XMTR-DIFFPRESSURE-0-10000MMWC-4-20MAHART-01075,SMART DIFF PRESSURE TRANSMITTER RANGE 0-10000 MMWC OUTPUT 4-20MA HART DIAPHRAGM SS316L PROCESS CONN 1/2 INCH NPT ACCURACY 0.065%,INSTRUMENTATION-CONTROL,INSTRUMENTATION-CONTROL,Thermal Power Generation,EA,1,CPSE-NTPC,"{""spec_text"": ""SMART DIFF PRESSURE TRANSMITTER RANGE 0-10000 MMWC OUTPUT 4-20MA HART DIAPHRAGM SS316L PROCESS CONN 1/2 INCH NPT ACCURACY 0.065%""}"
CNMC-BRG-DGBB-6312-2RS1-01076,DEEP GROOVE BALL BEARING 60X130X31MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Refining & Petrochemicals,EA,1,CPSE-IOCL,"{""spec_text"": ""DEEP GROOVE BALL BEARING 60X130X31MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-SEAL-SPRL-6INCH-150#-SS304-01077,SPIRAL WOUND METALLIC GASKET 6 INCH CLASS 150# CENTERING RING CS INNER RING SS304 GRAPHITE FILLER ASME B16.20,GASKETS-SEALING-PRODUCTS,GASKETS-SEALING-PRODUCTS,Coal Mining & Extraction,EA,6,"CPSE-CIL, CPSE-IOCL, CPSE-ONGC, CPSE-SAIL","{""spec_text"": ""SPIRAL WOUND METALLIC GASKET 6 INCH CLASS 150# CENTERING RING CS INNER RING SS304 GRAPHITE FILLER ASME B16.20""}"
CNMC-FAS-BOLT-M16X80MM-8.8-01078,HEXAGONAL HEAD BOLT HIGH TENSILE M16 X 80MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,HARDWARE-FASTENERS,HARDWARE-FASTENERS,Oil & Gas Upstream,NO,1,CPSE-ONGC,"{""spec_text"": ""HEXAGONAL HEAD BOLT HIGH TENSILE M16 X 80MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED""}"
CNMC-VLV-GATE-1INCH-150#-A105-01079,GATE VALVE 1 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY A105 TRIM 8 API 600 / API 602 / ASME B16.34,PIPING-VALVES,PIPING-VALVES,Oil & Gas Upstream,EA,1,CPSE-ONGC,"{""spec_text"": ""GATE VALVE 1 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY A105 TRIM 8 API 600 / API 602 / ASME B16.34""}"
CNMC-INS-GAUGE-0-25KGCM2-100MM-01080,INDUSTRIAL BOURDON TUBE PRESSURE GAUGE RANGE 0-25 KG/CM2 DIAL 100MM BOTTOM MOUNT 1/2 INCH NPT CASE SS304 IP65 ASME B40.100,INSTRUMENTATION-CONTROL,INSTRUMENTATION-CONTROL,Steel & Metals,EA,1,CPSE-SAIL,"{""spec_text"": ""INDUSTRIAL BOURDON TUBE PRESSURE GAUGE RANGE 0-25 KG/CM2 DIAL 100MM BOTTOM MOUNT 1/2 INCH NPT CASE SS304 IP65 ASME B40.100""}"
CNMC-VLV-CHECK-2INCH-300#-A105-01081,SWING CHECK NON RETURN VALVE 2 INCH CLASS 300# FLANGED RF BODY A105 TRIM 8 BS 1868 / ASME B16.34,PIPING-VALVES,PIPING-VALVES,Refining & Petrochemicals,EA,1,CPSE-IOCL,"{""spec_text"": ""SWING CHECK NON RETURN VALVE 2 INCH CLASS 300# FLANGED RF BODY A105 TRIM 8 BS 1868 / ASME B16.34""}"
CNMC-PIPE-2INCH-SCH40S-ASTMA312TP316L-01082,SEAMLESS PIPE SIZE 2 INCH WALL THICKNESS SCH40S MATERIAL ASTM A312 TP316L ASME B36.10M / B36.19M,PIPING-TUBES,PIPING-TUBES,Oil & Gas Upstream,MTR,1,CPSE-ONGC,"{""spec_text"": ""SEAMLESS PIPE SIZE 2 INCH WALL THICKNESS SCH40S MATERIAL ASTM A312 TP316L ASME B36.10M / B36.19M""}"
CNMC-FLG-SORF-3INCH-150#-A105-01083,FORGED CARBON STEEL FLANGE SORF SIZE 3 INCH CLASS 150# ASTM A105 ASME B16.5,PIPING-FITTINGS,PIPING-FITTINGS,Thermal Power Generation,EA,1,CPSE-NTPC,"{""spec_text"": ""FORGED CARBON STEEL FLANGE SORF SIZE 3 INCH CLASS 150# ASTM A105 ASME B16.5""}"
CNMC-FAS-BOLT-M20X65MM-8.8-01084,HEXAGONAL HEAD BOLT HIGH TENSILE M20 X 65MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,HARDWARE-FASTENERS,HARDWARE-FASTENERS,Heavy Electrical Engineering,NO,1,CPSE-BHEL,"{""spec_text"": ""HEXAGONAL HEAD BOLT HIGH TENSILE M20 X 65MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED""}"
CNMC-BRG-SPH-22318-C3-01085,SPHERICAL ROLLER BEARING 90X190X64MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Gas Transmission & Petrochem,EA,2,"CPSE-GAIL, CPSE-IOCL","{""spec_text"": ""SPHERICAL ROLLER BEARING 90X190X64MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-BRG-SPH-22224K-C3-01086,SPHERICAL ROLLER BEARING 120X215X58MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Coal Mining & Extraction,EA,1,CPSE-CIL,"{""spec_text"": ""SPHERICAL ROLLER BEARING 120X215X58MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-ELE-MCB-40A-3P-C-01087,MINIATURE CIRCUIT BREAKER 40A 3P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,ELECTRICAL-SWITCHGEAR,ELECTRICAL-SWITCHGEAR,Gas Transmission & Petrochem,EA,1,CPSE-GAIL,"{""spec_text"": ""MINIATURE CIRCUIT BREAKER 40A 3P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1""}"
CNMC-BRG-SPH-22226-NORMAL-01088,SPHERICAL ROLLER BEARING 130X230X64MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Refining & Petrochemicals,EA,1,CPSE-IOCL,"{""spec_text"": ""SPHERICAL ROLLER BEARING 130X230X64MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-INS-RTD-PT100-DUPLEX-300MM-01089,RESISTANCE TEMPERATURE DETECTOR DUPLEX PT100 3-WIRE CLASS A SHEATH OD 6MM LENGTH 300MM SS316 IEC 60751,INSTRUMENTATION-CONTROL,INSTRUMENTATION-CONTROL,Coal Mining & Extraction,EA,1,CPSE-CIL,"{""spec_text"": ""RESISTANCE TEMPERATURE DETECTOR DUPLEX PT100 3-WIRE CLASS A SHEATH OD 6MM LENGTH 300MM SS316 IEC 60751""}"
CNMC-BRG-DGBB-6205-ZZ-01090,DEEP GROOVE BALL BEARING 25X52X15MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Refining & Petrochemicals,EA,2,"CPSE-IOCL, CPSE-NTPC","{""spec_text"": ""DEEP GROOVE BALL BEARING 25X52X15MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-ELE-CONT-70A-3TF48-230V-01091,3-POLE POWER CONTACTOR 70A AC-3 415V CONTROL COIL 230V AC 50HZ 1NO+1NC CONTACTS IEC 60947-4-1,ELECTRICAL-SWITCHGEAR,ELECTRICAL-SWITCHGEAR,Steel & Metals,EA,1,CPSE-SAIL,"{""spec_text"": ""3-POLE POWER CONTACTOR 70A AC-3 415V CONTROL COIL 230V AC 50HZ 1NO+1NC CONTACTS IEC 60947-4-1""}"
CNMC-INS-RTD-PT100-DUPLEX-600MM-01092,RESISTANCE TEMPERATURE DETECTOR DUPLEX PT100 3-WIRE CLASS A SHEATH OD 6MM LENGTH 600MM SS316 IEC 60751,INSTRUMENTATION-CONTROL,INSTRUMENTATION-CONTROL,Gas Transmission & Petrochem,EA,1,CPSE-GAIL,"{""spec_text"": ""RESISTANCE TEMPERATURE DETECTOR DUPLEX PT100 3-WIRE CLASS A SHEATH OD 6MM LENGTH 600MM SS316 IEC 60751""}"
CNMC-BRG-SPH-22316-NORMAL-01093,SPHERICAL ROLLER BEARING 80X170X58MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Coal Mining & Extraction,EA,6,"CPSE-CIL, CPSE-NTPC, CPSE-ONGC, CPSE-SAIL","{""spec_text"": ""SPHERICAL ROLLER BEARING 80X170X58MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-INS-XMTR-DIFFPRESSURE-0-10000MMWC-4-20MAHART-01094,SMART DIFF PRESSURE TRANSMITTER RANGE 0-10000 MMWC OUTPUT 4-20MA HART DIAPHRAGM SS316L PROCESS CONN 1/2 INCH NPT ACCURACY 0.065%,INSTRUMENTATION-CONTROL,INSTRUMENTATION-CONTROL,Steel & Metals,EA,1,CPSE-SAIL,"{""spec_text"": ""SMART DIFF PRESSURE TRANSMITTER RANGE 0-10000 MMWC OUTPUT 4-20MA HART DIAPHRAGM SS316L PROCESS CONN 1/2 INCH NPT ACCURACY 0.065%""}"
CNMC-FAS-STUD-34INCHX140MM-B7-2H-01095,HIGH TENSILE ALLOY STEEL STUD BOLT 3/4 INCH X 140MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H,HARDWARE-FASTENERS,HARDWARE-FASTENERS,Heavy Electrical Engineering,SET,2,CPSE-BHEL,"{""spec_text"": ""HIGH TENSILE ALLOY STEEL STUD BOLT 3/4 INCH X 140MM ASTM A193 B7 WITH 2 HEAVY HEX NUTS ASTM A194 2H""}"
CNMC-BRG-SPH-22216-NORMAL-01096,SPHERICAL ROLLER BEARING 80X140X33MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Thermal Power Generation,EA,1,CPSE-NTPC,"{""spec_text"": ""SPHERICAL ROLLER BEARING 80X140X33MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-BRG-SPH-22314K-C3-01097,SPHERICAL ROLLER BEARING 70X150X51MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Coal Mining & Extraction,EA,1,CPSE-CIL,"{""spec_text"": ""SPHERICAL ROLLER BEARING 70X150X51MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-BRG-SPH-22220-NORMAL-01098,SPHERICAL ROLLER BEARING 100X180X46MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Thermal Power Generation,EA,1,CPSE-NTPC,"{""spec_text"": ""SPHERICAL ROLLER BEARING 100X180X46MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-ELE-CONT-70A-3TF48-230V-01099,3-POLE POWER CONTACTOR 70A AC-3 415V CONTROL COIL 230V AC 50HZ 1NO+1NC CONTACTS IEC 60947-4-1,ELECTRICAL-SWITCHGEAR,ELECTRICAL-SWITCHGEAR,Refining & Petrochemicals,EA,1,CPSE-IOCL,"{""spec_text"": ""3-POLE POWER CONTACTOR 70A AC-3 415V CONTROL COIL 230V AC 50HZ 1NO+1NC CONTACTS IEC 60947-4-1""}"
CNMC-FLG-WNRF-4INCH-300#-A105-01100,FORGED CARBON STEEL FLANGE WNRF SIZE 4 INCH CLASS 300# ASTM A105 ASME B16.5,PIPING-FITTINGS,PIPING-FITTINGS,Oil & Gas Upstream,EA,1,CPSE-ONGC,"{""spec_text"": ""FORGED CARBON STEEL FLANGE WNRF SIZE 4 INCH CLASS 300# ASTM A105 ASME B16.5""}"
CNMC-BRG-SPH-22216-NORMAL-01101,SPHERICAL ROLLER BEARING 80X140X33MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Thermal Power Generation,EA,1,CPSE-NTPC,"{""spec_text"": ""SPHERICAL ROLLER BEARING 80X140X33MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-BRG-DGBB-6210-ZZ-01102,DEEP GROOVE BALL BEARING 50X90X20MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Oil & Gas Upstream,EA,1,CPSE-ONGC,"{""spec_text"": ""DEEP GROOVE BALL BEARING 50X90X20MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-BRG-SPH-22220-NORMAL-01103,SPHERICAL ROLLER BEARING 100X180X46MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Oil & Gas Upstream,EA,1,CPSE-ONGC,"{""spec_text"": ""SPHERICAL ROLLER BEARING 100X180X46MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-FAS-BOLT-M24X120MM-8.8-01104,HEXAGONAL HEAD BOLT HIGH TENSILE M24 X 120MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,HARDWARE-FASTENERS,HARDWARE-FASTENERS,Oil & Gas Upstream,NO,1,CPSE-ONGC,"{""spec_text"": ""HEXAGONAL HEAD BOLT HIGH TENSILE M24 X 120MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED""}"
CNMC-ELE-MCB-40A-3P-C-01105,MINIATURE CIRCUIT BREAKER 40A 3P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,ELECTRICAL-SWITCHGEAR,ELECTRICAL-SWITCHGEAR,Refining & Petrochemicals,EA,2,CPSE-IOCL,"{""spec_text"": ""MINIATURE CIRCUIT BREAKER 40A 3P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1""}"
CNMC-ELE-MCCB-100A-3P-25KA-01106,MOULDED CASE CIRCUIT BREAKER 100A 3P 415V AC 25KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2,ELECTRICAL-SWITCHGEAR,ELECTRICAL-SWITCHGEAR,Thermal Power Generation,EA,1,CPSE-NTPC,"{""spec_text"": ""MOULDED CASE CIRCUIT BREAKER 100A 3P 415V AC 25KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2""}"
CNMC-ELE-MCCB-160A-3P-36KA-01107,MOULDED CASE CIRCUIT BREAKER 160A 3P 415V AC 36KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2,ELECTRICAL-SWITCHGEAR,ELECTRICAL-SWITCHGEAR,Heavy Electrical Engineering,EA,1,CPSE-BHEL,"{""spec_text"": ""MOULDED CASE CIRCUIT BREAKER 160A 3P 415V AC 36KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2""}"
CNMC-BRG-SPH-22316-NORMAL-01108,SPHERICAL ROLLER BEARING 80X170X58MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Refining & Petrochemicals,EA,1,CPSE-IOCL,"{""spec_text"": ""SPHERICAL ROLLER BEARING 80X170X58MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-BRG-SPH-22226K-C3-01109,SPHERICAL ROLLER BEARING 130X230X64MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,MRO-BEARINGS,Oil & Gas Upstream,EA,1,CPSE-ONGC,"{""spec_text"": ""SPHERICAL ROLLER BEARING 130X230X64MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15""}"
CNMC-VLV-CHECK-4INCH-150#-WCB-01110,SWING CHECK NON RETURN VALVE 4 INCH CLASS 150# FLANGED RF BODY WCB TRIM 8 BS 1868 / ASME B16.34,PIPING-VALVES,PIPING-VALVES,Refining & Petrochemicals,EA,1,CPSE-IOCL,"{""spec_text"": ""SWING CHECK NON RETURN VALVE 4 INCH CLASS 150# FLANGED RF BODY WCB TRIM 8 BS 1868 / ASME B16.34""}"
CNMC-PIPE-6INCH-SCH40-ASTMA106GRB-01111,SEAMLESS PIPE SIZE 6 INCH WALL THICKNESS SCH40 MATERIAL ASTM A106 GR B ASME B36.10M / B36.19M,PIPING-TUBES,PIPING-TUBES,Heavy Electrical Engineering,MTR,1,CPSE-BHEL,"{""spec_text"": ""SEAMLESS PIPE SIZE 6 INCH WALL THICKNESS SCH40 MATERIAL ASTM A106 GR B ASME B36.10M / B36.19M""}"
CNMC-ROT-PUMPIMPELLER-DIA250MM-01112,CENTRIFUGAL PUMP SPARE PUMP IMPELLER SIZE DIA 250MM SPECIFICATION ASTM A351 CF8M API 610 / API 682 COMPLIANT,PUMPS-ROTATING-SPARES,PUMPS-ROTATING-SPARES,Coal Mining & Extraction,EA,1,CPSE-CIL,"{""spec_text"": ""CENTRIFUGAL PUMP SPARE PUMP IMPELLER SIZE DIA 250MM SPECIFICATION ASTM A351 CF8M API 610 / API 682 COMPLIANT""}"
CNMC-BRG-DGBB-6314-2RS1-01113,DEEP GROOVE BALL BEARING 70X150X35MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Coal Mining & Extraction,EA,1,CPSE-CIL,"{""spec_text"": ""DEEP GROOVE BALL BEARING 70X150X35MM RUBBER SEALS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-BRG-DGBB-6306-ZZ-01114,DEEP GROOVE BALL BEARING 30X72X19MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Refining & Petrochemicals,EA,1,CPSE-IOCL,"{""spec_text"": ""DEEP GROOVE BALL BEARING 30X72X19MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-BRG-DGBB-6306-OPEN-01115,DEEP GROOVE BALL BEARING 30X72X19MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,MRO-BEARINGS,Coal Mining & Extraction,EA,1,CPSE-CIL,"{""spec_text"": ""DEEP GROOVE BALL BEARING 30X72X19MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455""}"
CNMC-VLV-CHECK-6INCH-150#-WCB-01116,SWING CHECK NON RETURN VALVE 6 INCH CLASS 150# FLANGED RF BODY WCB TRIM 8 BS 1868 / ASME B16.34,PIPING-VALVES,PIPING-VALVES,Steel & Metals,EA,1,CPSE-SAIL,"{""spec_text"": ""SWING CHECK NON RETURN VALVE 6 INCH CLASS 150# FLANGED RF BODY WCB TRIM 8 BS 1868 / ASME B16.34""}"
CNMC-FAS-BOLT-M24X80MM-8.8-01117,HEXAGONAL HEAD BOLT HIGH TENSILE M24 X 80MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,HARDWARE-FASTENERS,HARDWARE-FASTENERS,Oil & Gas Upstream,NO,1,CPSE-ONGC,"{""spec_text"": ""HEXAGONAL HEAD BOLT HIGH TENSILE M24 X 80MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED""}"
