source_material_code,cpse_id,sector,plant_code,raw_description,cleaned_description,cnmc_code,canonical_description,category_id,standard_uom,source_uom,match_type,match_confidence,review_status,issue_flag,unit_price_inr,current_stock_qty,annual_procurement_qty
MAT-475103,CPSE-ONGC,Oil & Gas Upstream,ONGC-RAJAHMUNDRY-ASSET,BEARING BALL 6308 OPEN C3,bearing ball 6308 open c3,CNMC-BRG-DGBB-6308-OPEN-02324,DEEP GROOVE BALL BEARING 40X90X23MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,1379.27,41,99
MAT-468156,CPSE-ONGC,Oil & Gas Upstream,ONGC-URAN-PROCESSING-PLANT,COUPLING SET SIZE HRC-180 RUBBER INSERT ,coupling set size hrc-180 rubber insert ,CNMC-ROT-COUPLINGSET-SIZEHRC-180-02325,CENTRIFUGAL PUMP SPARE COUPLING SET SIZE SIZE HRC-180 SPECIFICATION RUBBER INSERT FG260 API 610 / API 682 COMPLIANT,PUMPS-ROTATING-SPARES,SET,SET,UNIQUE,1.0,AUTO_APPROVED,,4031.88,18,51
MAT-871166,CPSE-SAIL,Steel & Metals,SAIL-BOKARO-STEEL-PLANT,MCB 63A 3P C CURVE 10KA,mcb 63a 3p c curve 10ka,CNMC-ELE-MCB-63A-3P-C-02326,MINIATURE CIRCUIT BREAKER 63A 3P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,ELECTRICAL-SWITCHGEAR,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,2327.29,8,20
MAT-979110,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-VIJAIPUR-COMPRESSOR,PIPE SMLS CS 8 INCH SCH40 ASTM A106 GR B,pipe smls cs 8 inch sch40 astm a106 gr b,CNMC-PIPE-8INCH-SCH40-ASTMA106GRB-02327,SEAMLESS PIPE SIZE 8 INCH WALL THICKNESS SCH40 MATERIAL ASTM A106 GR B ASME B36.10M / B36.19M,PIPING-TUBES,MTR,MTR,UNIQUE,1.0,AUTO_APPROVED,,3905.35,12,60
MAT-576796,CPSE-BHEL,Heavy Electrical Engineering,BHEL-BHOPAL-HEP,BEARING SPH ROLLER 22218 C3,bearing sph roller 22218 c3,CNMC-BRG-SPH-22218-C3-02328,SPHERICAL ROLLER BEARING 90X160X40MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,9183.64,3,10
MAT-238285,CPSE-CIL,Coal Mining & Extraction,CIL-MCL-SAMBALPUR-MINES,BRG SPH ROLLER 22218 C3,brg sph roller 22218 c3,CNMC-BRG-SPH-22218-C3-02328,SPHERICAL ROLLER BEARING 90X160X40MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,8548.36,4,12
MAT-643183,CPSE-SAIL,Steel & Metals,SAIL-ROURKELA-STEEL-PLANT,BEARING SPH ROLLER 22218 C3,bearing sph roller 22218 c3,CNMC-BRG-SPH-22218-C3-02328,SPHERICAL ROLLER BEARING 90X160X40MM CYLINDRICAL BORE C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,8165.05,3,15
MAT-636271,CPSE-CIL,Coal Mining & Extraction,CIL-SECL-BILASPUR-MINES,BEARING SPH ROLLER 22222 NORMAL,bearing sph roller 22222 normal,CNMC-BRG-SPH-22222-NORMAL-02329,SPHERICAL ROLLER BEARING 110X200X53MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,13153.29,5,16
MAT-879587,CPSE-SAIL,Steel & Metals,SAIL-BHILAI-STEEL-PLANT,GATE VALVE 6 INCH 150# WCB FLGD,gate valve 6 inch 150# wcb flgd,CNMC-VLV-GATE-6INCH-150#-WCB-02330,GATE VALVE 6 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY WCB TRIM 8 API 600 / API 602 / ASME B16.34,PIPING-VALVES,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,42605.58,0,2
MAT-102669,CPSE-NTPC,Thermal Power Generation,NTPC-SINGRAULI-STPS-2000MW,BEARING BALL 6206 OPEN C3,bearing ball 6206 open c3,CNMC-BRG-DGBB-6206-OPEN-02331,DEEP GROOVE BALL BEARING 30X62X16MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,471.49,16,65
MAT-771480,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HARIDWAR-HEEP,CARTRIDGE FILTER 25 MICRON 10 INCH PP,cartridge filter 25 micron 10 inch pp,CNMC-FLTR-CART-25MICRON-10INCH-PP-02332,SPUN BONDED CARTRIDGE FILTER RATING 25 MICRON LENGTH 10 INCH MATERIAL PP DOE TYPE FOR INDUSTRIAL PROCESS LIQUIDS,FILTERS-CONSUMABLES,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,243.57,94,218
MAT-509431,CPSE-BHEL,Heavy Electrical Engineering,BHEL-TRICHY-BOILER-PLANT,HEX HEAD BOLT M24 X 120MM GR 8.8,hex head bolt m24 x 120mm gr 8.8,CNMC-FAS-BOLT-M24X120MM-8.8-02333,HEXAGONAL HEAD BOLT HIGH TENSILE M24 X 120MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,HARDWARE-FASTENERS,NO,NO,UNIQUE,1.0,AUTO_APPROVED,,301.04,87,344
MAT-655266,CPSE-NTPC,Thermal Power Generation,NTPC-KORBA-SUPER-THERMAL,DIFF PRESSURE TRANSMITTER 0-2500 MMWC 4-,diff pressure transmitter 0-2500 mmwc 4-,CNMC-INS-XMTR-DIFFPRESSURE-0-2500MMWC-4-20MAHART-02334,SMART DIFF PRESSURE TRANSMITTER RANGE 0-2500 MMWC OUTPUT 4-20MA HART DIAPHRAGM SS316L PROCESS CONN 1/2 INCH NPT ACCURACY 0.065%,INSTRUMENTATION-CONTROL,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,79201.77,0,3
MAT-194407,CPSE-NTPC,Thermal Power Generation,NTPC-SINGRAULI-STPS-2000MW,SPIRAL WOUND GASKET 3 INCH 300# SS304/GR,spiral wound gasket 3 inch 300# ss304/gr,CNMC-SEAL-SPRL-3INCH-300#-SS304-02335,SPIRAL WOUND METALLIC GASKET 3 INCH CLASS 300# CENTERING RING CS INNER RING SS304 GRAPHITE FILLER ASME B16.20,GASKETS-SEALING-PRODUCTS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,624.5,34,77
MAT-926056,CPSE-BHEL,Heavy Electrical Engineering,BHEL-TRICHY-BOILER-PLANT,HEX HEAD BOLT M20 X 65MM GR 8.8,hex head bolt m20 x 65mm gr 8.8,CNMC-FAS-BOLT-M20X65MM-8.8-02336,HEXAGONAL HEAD BOLT HIGH TENSILE M20 X 65MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,HARDWARE-FASTENERS,NO,NO,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,87.91,61,323
MAT-824835,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HARIDWAR-HEEP,HEX HEAD BOLT M20 X 65MM GR 8.8,hex head bolt m20 x 65mm gr 8.8,CNMC-FAS-BOLT-M20X65MM-8.8-02336,HEXAGONAL HEAD BOLT HIGH TENSILE M20 X 65MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,HARDWARE-FASTENERS,NO,NO,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,98.06,26,72
MAT-686821,CPSE-SAIL,Steel & Metals,SAIL-BHILAI-STEEL-PLANT,BEARING BALL 6205 OPEN C3,bearing ball 6205 open c3,CNMC-BRG-DGBB-6205-OPEN-02337,DEEP GROOVE BALL BEARING 25X52X15MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,312.51,9,23
MAT-165942,CPSE-IOCL,Refining & Petrochemicals,IOCL-GUJARAT-KOYALI-REFINERY,MCB 16A 3P C CURVE 10KA,mcb 16a 3p c curve 10ka,CNMC-ELE-MCB-16A-3P-C-02338,MINIATURE CIRCUIT BREAKER 16A 3P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,ELECTRICAL-SWITCHGEAR,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,973.46,2,8
MAT-587932,CPSE-SAIL,Steel & Metals,SAIL-DURGAPUR-STEEL-PLANT,HEX HEAD BOLT M12 X 40MM GR 8.8,hex head bolt m12 x 40mm gr 8.8,CNMC-FAS-BOLT-M12X40MM-8.8-02339,HEXAGONAL HEAD BOLT HIGH TENSILE M12 X 40MM LENGTH PROPERTY CLASS 8.8 IS 1364 / ISO 4014 GALVANIZED,HARDWARE-FASTENERS,NO,NO,UNIQUE,1.0,AUTO_APPROVED,,36.84,484,1219
MAT-704185,CPSE-IOCL,Refining & Petrochemicals,IOCL-PANIPAT-REFINERY,FLANGE WNRF 3 INCH 150# A105,flange wnrf 3 inch 150# a105,CNMC-FLG-WNRF-3INCH-150#-A105-02340,FORGED CARBON STEEL FLANGE WNRF SIZE 3 INCH CLASS 150# ASTM A105 ASME B16.5,PIPING-FITTINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,1910.16,9,50
MAT-885651,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HYDERABAD-HPEP,FLANGE BLRF 4 INCH 150# A105,flange blrf 4 inch 150# a105,CNMC-FLG-BLRF-4INCH-150#-A105-02341,FORGED CARBON STEEL FLANGE BLRF SIZE 4 INCH CLASS 150# ASTM A105 ASME B16.5,PIPING-FITTINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,2633.96,10,26
MAT-358477,CPSE-IOCL,Refining & Petrochemicals,IOCL-GUJARAT-KOYALI-REFINERY,MCB 16A 1P C CURVE 10KA,mcb 16a 1p c curve 10ka,CNMC-ELE-MCB-16A-1P-C-02342,MINIATURE CIRCUIT BREAKER 16A 1P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,ELECTRICAL-SWITCHGEAR,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,303.73,28,67
MAT-549796,CPSE-NTPC,Thermal Power Generation,NTPC-DADRI-POWER-STATION,BEARING BALL 6310 ZZ C3,bearing ball 6310 zz c3,CNMC-BRG-DGBB-6310-ZZ-02343,DEEP GROOVE BALL BEARING 50X110X27MM METAL SHIELDS BOTH SIDES C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,1949.86,2,12
MAT-287698,CPSE-SAIL,Steel & Metals,SAIL-ROURKELA-STEEL-PLANT,BEARING SPH ROLLER 22320 NORMAL,bearing sph roller 22320 normal,CNMC-BRG-SPH-22320-NORMAL-02344,SPHERICAL ROLLER BEARING 100X215X73MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,28355.39,10,37
MAT-313415,CPSE-SAIL,Steel & Metals,SAIL-DURGAPUR-STEEL-PLANT,BALL VALVE 2 INCH 300# CF8M FLGD,ball valve 2 inch 300# cf8m flgd,CNMC-VLV-BALL-2INCH-300#-CF8M-02345,3-PIECE BALL VALVE FULL BORE 2 INCH CLASS 300# FLANGED BODY CF8M PTFE SEAT LEVER OPERATED BS 5351 / ASME B16.34,PIPING-VALVES,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,16507.04,11,28
MAT-255982,CPSE-SAIL,Steel & Metals,SAIL-ROURKELA-STEEL-PLANT,MCB 10A 1P C CURVE 10KA,mcb 10a 1p c curve 10ka,CNMC-ELE-MCB-10A-1P-C-02346,MINIATURE CIRCUIT BREAKER 10A 1P 240/415V 10KA SHORT CKT CAPACITY C-CURVE TRIP IS/IEC 60898-1,ELECTRICAL-SWITCHGEAR,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,239.86,9,30
MAT-908924,CPSE-CIL,Coal Mining & Extraction,CIL-NCL-SINGRAULI-MINES,PUMP IMPELLER DIA 320MM ASTM A351 CF8M,pump impeller dia 320mm astm a351 cf8m,CNMC-ROT-PUMPIMPELLER-DIA320MM-02347,CENTRIFUGAL PUMP SPARE PUMP IMPELLER SIZE DIA 320MM SPECIFICATION ASTM A351 CF8M API 610 / API 682 COMPLIANT,PUMPS-ROTATING-SPARES,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,43952.12,2,9
MAT-233176,CPSE-IOCL,Refining & Petrochemicals,IOCL-GUJARAT-KOYALI-REFINERY,HEX HEAD BOLT M16 X 65MM GR 4.6,hex head bolt m16 x 65mm gr 4.6,CNMC-FAS-BOLT-M16X65MM-4.6-02348,HEXAGONAL HEAD BOLT HIGH TENSILE M16 X 65MM LENGTH PROPERTY CLASS 4.6 IS 1364 / ISO 4014 GALVANIZED,HARDWARE-FASTENERS,NO,NO,UNIQUE,1.0,AUTO_APPROVED,,45.73,191,459
MAT-889155,CPSE-NTPC,Thermal Power Generation,NTPC-SINGRAULI-STPS-2000MW,BEARING BALL 6308 OPEN C3,bearing ball 6308 open c3,CNMC-BRG-DGBB-6308-OPEN-02349,DEEP GROOVE BALL BEARING 40X90X23MM OPEN TYPE C3 CLEARANCE ISO 15 IS 6455,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,1230.78,13,30
MAT-145302,CPSE-SAIL,Steel & Metals,SAIL-IISCO-BURNPUR,PIPE SMLS CS 6 INCH SCH40 ASTM A106 GR B,pipe smls cs 6 inch sch40 astm a106 gr b,CNMC-PIPE-6INCH-SCH40-ASTMA106GRB-02350,SEAMLESS PIPE SIZE 6 INCH WALL THICKNESS SCH40 MATERIAL ASTM A106 GR B ASME B36.10M / B36.19M,PIPING-TUBES,MTR,MTR,UNIQUE,1.0,AUTO_APPROVED,,3065.9,1,6
MAT-998477,CPSE-ONGC,Oil & Gas Upstream,ONGC-URAN-PROCESSING-PLANT,BEARING SPH ROLLER 22224K C3,bearing sph roller 22224k c3,CNMC-BRG-SPH-22224K-C3-02351,SPHERICAL ROLLER BEARING 120X215X58MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,21116.19,2,11
MAT-732785,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-VIJAIPUR-COMPRESSOR,MCCB 160A 3P 36KA THERM-MAG,mccb 160a 3p 36ka therm-mag,CNMC-ELE-MCCB-160A-3P-36KA-02352,MOULDED CASE CIRCUIT BREAKER 160A 3P 415V AC 36KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2,ELECTRICAL-SWITCHGEAR,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,17661.51,5,22
MAT-731182,CPSE-CIL,Coal Mining & Extraction,CIL-NCL-SINGRAULI-MINES,MCCB 160A 3P 36KA THERM-MAG,mccb 160a 3p 36ka therm-mag,CNMC-ELE-MCCB-160A-3P-36KA-02352,MOULDED CASE CIRCUIT BREAKER 160A 3P 415V AC 36KA THERMAL MAGNETIC TRIP UNIT IEC 60947-2,ELECTRICAL-SWITCHGEAR,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,16019.62,11,26
MAT-699433,CPSE-NTPC,Thermal Power Generation,NTPC-VINDHYACHAL-STPS-4760MW,BEARING SPH ROLLER 22216K C3,bearing sph roller 22216k c3,CNMC-BRG-SPH-22216K-C3-02353,SPHERICAL ROLLER BEARING 80X140X33MM TAPERED BORE 1:12 C3 CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,6128.57,2,9
MAT-876690,CPSE-SAIL,Steel & Metals,SAIL-ROURKELA-STEEL-PLANT,GATE VALVE 2 INCH 300# A105 FLGD,gate valve 2 inch 300# a105 flgd,CNMC-VLV-GATE-2INCH-300#-A105-02354,GATE VALVE 2 INCH CLASS 300# FLANGED RF OS&Y RISING STEM BODY A105 TRIM 8 API 600 / API 602 / ASME B16.34,PIPING-VALVES,EA,EA,EXACT_DUPLICATE,0.95,PENDING_REVIEW,PRICE_SPREAD_WARNING,12313.28,45,168
MAT-945137,CPSE-SAIL,Steel & Metals,SAIL-BOKARO-STEEL-PLANT,Gate Valve 2 In 300# A105 Flgd,gate valve 2 in 300# a105 flgd,CNMC-VLV-GATE-2INCH-300#-A105-02354,GATE VALVE 2 INCH CLASS 300# FLANGED RF OS&Y RISING STEM BODY A105 TRIM 8 API 600 / API 602 / ASME B16.34,PIPING-VALVES,EA,EA,EXACT_DUPLICATE,0.95,PENDING_REVIEW,PRICE_SPREAD_WARNING,15689.97,15,82
MAT-738492,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HARIDWAR-HEEP,GATE VALVE 6 INCH 150# WCB FLGD,gate valve 6 inch 150# wcb flgd,CNMC-VLV-GATE-6INCH-150#-WCB-02355,GATE VALVE 6 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY WCB TRIM 8 API 600 / API 602 / ASME B16.34,PIPING-VALVES,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,34293.2,1,6
MAT-283179,CPSE-CIL,Coal Mining & Extraction,CIL-SECL-BILASPUR-MINES,BEARING SPH ROLLER 22218 NORMAL,bearing sph roller 22218 normal,CNMC-BRG-SPH-22218-NORMAL-02356,SPHERICAL ROLLER BEARING 90X160X40MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,8368.27,7,25
MAT-899289,CPSE-BHEL,Heavy Electrical Engineering,BHEL-BHOPAL-HEP,SPIRAL WOUND GASKET 4 INCH 300# SS304/GR,spiral wound gasket 4 inch 300# ss304/gr,CNMC-SEAL-SPRL-4INCH-300#-SS304-02357,SPIRAL WOUND METALLIC GASKET 4 INCH CLASS 300# CENTERING RING CS INNER RING SS304 GRAPHITE FILLER ASME B16.20,GASKETS-SEALING-PRODUCTS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,793.93,96,226
MAT-133794,CPSE-SAIL,Steel & Metals,SAIL-BOKARO-STEEL-PLANT,CARTRIDGE FILTER 10 MICRON 20 INCH PP,cartridge filter 10 micron 20 inch pp,CNMC-FLTR-CART-10MICRON-20INCH-PP-02358,SPUN BONDED CARTRIDGE FILTER RATING 10 MICRON LENGTH 20 INCH MATERIAL PP DOE TYPE FOR INDUSTRIAL PROCESS LIQUIDS,FILTERS-CONSUMABLES,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,415.4,33,134
MAT-334104,CPSE-SAIL,Steel & Metals,SAIL-ROURKELA-STEEL-PLANT,SPIRAL WOUND GASKET 3 INCH 300# SS304/GR,spiral wound gasket 3 inch 300# ss304/gr,CNMC-SEAL-SPRL-3INCH-300#-SS304-02359,SPIRAL WOUND METALLIC GASKET 3 INCH CLASS 300# CENTERING RING CS INNER RING SS304 GRAPHITE FILLER ASME B16.20,GASKETS-SEALING-PRODUCTS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,634.73,91,280
MAT-122792,CPSE-ONGC,Oil & Gas Upstream,ONGC-MUMBAI-HIGH-OFFSHORE,SPIRAL WOUND GASKET 2 INCH 150# SS304/GR,spiral wound gasket 2 inch 150# ss304/gr,CNMC-SEAL-SPRL-2INCH-150#-SS304-02360,SPIRAL WOUND METALLIC GASKET 2 INCH CLASS 150# CENTERING RING CS INNER RING SS304 GRAPHITE FILLER ASME B16.20,GASKETS-SEALING-PRODUCTS,EA,EA,EXACT_DUPLICATE,0.95,PENDING_REVIEW,PRICE_SPREAD_WARNING,321.47,105,320
MAT-621510,CPSE-GAIL,Gas Transmission & Petrochem,GAIL-PATA-PETROCHEMICAL,SPIRAL WOUND GASKET 2 IN 150# SS304/GRAP,spiral wound gasket 2 in 150# ss304/grap,CNMC-SEAL-SPRL-2INCH-150#-SS304-02360,SPIRAL WOUND METALLIC GASKET 2 INCH CLASS 150# CENTERING RING CS INNER RING SS304 GRAPHITE FILLER ASME B16.20,GASKETS-SEALING-PRODUCTS,EA,EA,EXACT_DUPLICATE,0.95,PENDING_REVIEW,PRICE_SPREAD_WARNING,283.01,22,110
MAT-978642,CPSE-NTPC,Thermal Power Generation,NTPC-SINGRAULI-STPS-2000MW,SPIRAL WOUND GASKET 2 INCH 150# SS304/GR,spiral wound gasket 2 inch 150# ss304/gr,CNMC-SEAL-SPRL-2INCH-150#-SS304-02360,SPIRAL WOUND METALLIC GASKET 2 INCH CLASS 150# CENTERING RING CS INNER RING SS304 GRAPHITE FILLER ASME B16.20,GASKETS-SEALING-PRODUCTS,EA,EA,EXACT_DUPLICATE,0.95,PENDING_REVIEW,PRICE_SPREAD_WARNING,372.63,110,339
MAT-834029,CPSE-NTPC,Thermal Power Generation,NTPC-VINDHYACHAL-STPS-4760MW,GATE VALVE 3 INCH 300# WCB FLGD,gate valve 3 inch 300# wcb flgd,CNMC-VLV-GATE-3INCH-300#-WCB-02361,GATE VALVE 3 INCH CLASS 300# FLANGED RF OS&Y RISING STEM BODY WCB TRIM 8 API 600 / API 602 / ASME B16.34,PIPING-VALVES,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,25673.58,5,21
MAT-756653,CPSE-SAIL,Steel & Metals,SAIL-DURGAPUR-STEEL-PLANT,GATE VLV 3 INCH 300# WCB FLGD,gate vlv 3 inch 300# wcb flgd,CNMC-VLV-GATE-3INCH-300#-WCB-02361,GATE VALVE 3 INCH CLASS 300# FLANGED RF OS&Y RISING STEM BODY WCB TRIM 8 API 600 / API 602 / ASME B16.34,PIPING-VALVES,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,29265.76,1,5
MAT-885980,CPSE-ONGC,Oil & Gas Upstream,ONGC-HAZIRA-GAS-PLANT,PRESSURE GAUGE 0-40 KG/CM2 DIAL 100MM,pressure gauge 0-40 kg/cm2 dial 100mm,CNMC-INS-GAUGE-0-40KGCM2-100MM-02362,INDUSTRIAL BOURDON TUBE PRESSURE GAUGE RANGE 0-40 KG/CM2 DIAL 100MM BOTTOM MOUNT 1/2 INCH NPT CASE SS304 IP65 ASME B40.100,INSTRUMENTATION-CONTROL,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,2798.4,2,12
MAT-577797,CPSE-BHEL,Heavy Electrical Engineering,BHEL-BHOPAL-HEP,PRESSURE GAUGE 0-10 KG/CM2 DIAL 100MM,pressure gauge 0-10 kg/cm2 dial 100mm,CNMC-INS-GAUGE-0-10KGCM2-100MM-02363,INDUSTRIAL BOURDON TUBE PRESSURE GAUGE RANGE 0-10 KG/CM2 DIAL 100MM BOTTOM MOUNT 1/2 INCH NPT CASE SS304 IP65 ASME B40.100,INSTRUMENTATION-CONTROL,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,2162.48,6,17
MAT-297113,CPSE-SAIL,Steel & Metals,SAIL-ROURKELA-STEEL-PLANT,CARTRIDGE FILTER 10 MICRON 20 INCH PP,cartridge filter 10 micron 20 inch pp,CNMC-FLTR-CART-10MICRON-20INCH-PP-02364,SPUN BONDED CARTRIDGE FILTER RATING 10 MICRON LENGTH 20 INCH MATERIAL PP DOE TYPE FOR INDUSTRIAL PROCESS LIQUIDS,FILTERS-CONSUMABLES,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,519.55,265,1127
MAT-883619,CPSE-BHEL,Heavy Electrical Engineering,BHEL-HYDERABAD-HPEP,FLANGE SORF 3 INCH 150# A105,flange sorf 3 inch 150# a105,CNMC-FLG-SORF-3INCH-150#-A105-02365,FORGED CARBON STEEL FLANGE SORF SIZE 3 INCH CLASS 150# ASTM A105 ASME B16.5,PIPING-FITTINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,1485.26,7,38
MAT-759845,CPSE-NTPC,Thermal Power Generation,NTPC-RAMAGUNDAM-STPS-2600MW,GATE VALVE 3 INCH 300# WCB FLGD,gate valve 3 inch 300# wcb flgd,CNMC-VLV-GATE-3INCH-300#-WCB-02366,GATE VALVE 3 INCH CLASS 300# FLANGED RF OS&Y RISING STEM BODY WCB TRIM 8 API 600 / API 602 / ASME B16.34,PIPING-VALVES,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,28721.44,2,8
MAT-674310,CPSE-SAIL,Steel & Metals,SAIL-IISCO-BURNPUR,BEARING SPH ROLLER 22218K NORMAL,bearing sph roller 22218k normal,CNMC-BRG-SPH-22218K-NORMAL-02367,SPHERICAL ROLLER BEARING 90X160X40MM TAPERED BORE 1:12 NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,8603.88,12,36
MAT-790068,CPSE-SAIL,Steel & Metals,SAIL-BOKARO-STEEL-PLANT,GATE VALVE 1/2 INCH 150# A105 FLGD,gate valve 1/2 inch 150# a105 flgd,CNMC-VLV-GATE-1/2INCH-150#-A105-02368,GATE VALVE 1/2 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY A105 TRIM 8 API 600 / API 602 / ASME B16.34,PIPING-VALVES,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,3667.28,1,7
MAT-264917,CPSE-SAIL,Steel & Metals,SAIL-DURGAPUR-STEEL-PLANT,GATE VALVE 1/2 IN 150# A105 FLGD,gate valve 1/2 in 150# a105 flgd,CNMC-VLV-GATE-1/2INCH-150#-A105-02368,GATE VALVE 1/2 INCH CLASS 150# FLANGED RF OS&Y RISING STEM BODY A105 TRIM 8 API 600 / API 602 / ASME B16.34,PIPING-VALVES,EA,EA,EXACT_DUPLICATE,0.95,AUTO_APPROVED,PRICE_SPREAD_WARNING,4533.3,26,58
MAT-528914,CPSE-CIL,Coal Mining & Extraction,CIL-MCL-SAMBALPUR-MINES,BEARING SPH ROLLER 22216 NORMAL,bearing sph roller 22216 normal,CNMC-BRG-SPH-22216-NORMAL-02369,SPHERICAL ROLLER BEARING 80X140X33MM CYLINDRICAL BORE NORMAL CLEARANCE BRASS CAGE DIN 635 / ISO 15,MRO-BEARINGS,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,6662.87,4,16
MAT-603910,CPSE-SAIL,Steel & Metals,SAIL-BHILAI-STEEL-PLANT,BALL VALVE 4 INCH 150# CF8M FLGD,ball valve 4 inch 150# cf8m flgd,CNMC-VLV-BALL-4INCH-150#-CF8M-02370,3-PIECE BALL VALVE FULL BORE 4 INCH CLASS 150# FLANGED BODY CF8M PTFE SEAT LEVER OPERATED BS 5351 / ASME B16.34,PIPING-VALVES,EA,EA,UNIQUE,1.0,AUTO_APPROVED,,43210.96,1,4
