material_id,cpse_name,sector,plant,legacy_material_code,material_description,short_description,material_category,material_subcategory,technical_specification,material_grade,size,manufacturer,manufacturer_part_number,uom,unit_price,currency,annual_consumption,lead_time_days,criticality,procurement_type,supplier,last_purchase_date,status,canonical_material_id,common_national_material_code,duplicate_group_id,equivalence_group_id,match_type,equivalence_label,standardized_description,standardized_specification
MAT-ST-001203,SAIL,Steel,SAIL-PLANT-05,ST-604041,Welding Electrode SMLS E7018 3.15 mm,Welding Electrode SMLS E7018 3.15 mm,Welding,Welding Electrode,AWS A5.1,E7018,3.15 mm,Bharat Engineering,MP-12432,M,66119.16,INR,351,37,CRITICAL,Domestic,Supplier A,2023-01-13,ACTIVE,CAN-ST-00786,NMC-ST-00786,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,E7018 Welding Electrode 3.15 mm,AWS A5.1
MAT-ST-001204,SAIL,Steel,SAIL-PLANT-05,ST-553780,6312 ZZ Deep Groove Ball Bearing DIA 6312,6312 ZZ Deep Groove Ball Bearing DIA 631,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,Precision Works,MP-24695,LTR,177158.27,INR,4209,28,HIGH,Rate Contract,Supplier B,2023-12-14,ACTIVE,CAN-ST-00014,NMC-ST-00014,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-001205,SAIL,Steel,SAIL-PLANT-03,ST-955758,CS Process Pump DIA 80 m3/h,CS Process Pump DIA 80 m3/h,Pumps,Process Pump,API 610,CS,80 m3/h,National Components,MP-97703,EA,200243.39,INR,4646,84,CRITICAL,Domestic,Supplier B,2026-02-09,ACTIVE,CAN-ST-00685,NMC-ST-00685,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,CS Process Pump 80 m3/h,API 610
MAT-ST-001206,MOIL,Steel,MOIL-PLANT-07,ST-572515,"Deep Groove Ball Bearing, 6312 ZZ, 6312","Deep Groove Ball Bearing, 6312 ZZ, 6312",Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,OEM Equivalent,MP-78273,EA,48542.74,INR,569,67,MEDIUM,Imported,Supplier B,2026-05-01,BLOCKED,CAN-ST-00056,NMC-ST-00056,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-001207,RINL,Steel,RINL-PLANT-07,ST-810967,Al2O3 >70% High Alumina Brick DIA 230x114x65 mm,Al2O3 >70% High Alumina Brick DIA 230x11,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,Bharat Engineering,MP-43608,NOS,185779.73,INR,1422,17,LOW,Rate Contract,Supplier D,2025-11-01,ACTIVE,CAN-ST-00162,NMC-ST-00162,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-001208,SAIL,Steel,SAIL-PLANT-03,ST-107455,CONVEYOR BELT - EP1000/4 - 1200 MM,CONVEYOR BELT - EP1000/4 - 1200 MM,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,OEM Equivalent,MP-37900,EA,198953.74,INR,4454,15,MEDIUM,Domestic,Supplier B,2026-01-14,ACTIVE,CAN-ST-00444,NMC-ST-00444,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-001209,RINL,Steel,RINL-PLANT-07,ST-280982,"Induction Motor, 415V, 30 kW","Induction Motor, 415V, 30 kW",Motors,Induction Motor,IEC 60034,415V,30 kW,ABC Industries,MP-12407,EA,175053.98,INR,2582,8,MEDIUM,Domestic,Supplier B,2024-08-27,ACTIVE,CAN-ST-00524,NMC-ST-00524,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-001210,NMDC,Steel,NMDC-PLANT-07,ST-642519,Induction Motor - 415V - 30 kW,Induction Motor - 415V - 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,National Components,MP-98901,EA,83555.0,INR,1909,88,HIGH,Imported,Supplier C,2025-08-14,BLOCKED,CAN-ST-00539,NMC-ST-00539,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-001211,MOIL,Steel,MOIL-PLANT-02,ST-332093,Deep Groove Ball Bearing 6312 ZZ 6312,Deep Groove Ball Bearing 6312 ZZ 6312,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,Bharat Engineering,MP-84392,PC,34653.05,INR,3611,69,CRITICAL,Domestic,Supplier D,2026-07-23,BLOCKED,CAN-ST-00072,NMC-ST-00072,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-001212,NMDC,Steel,NMDC-PLANT-03,ST-278176,Hydraulic Hose SMLS SAE 100R2AT 1 inch,Hydraulic Hose SMLS SAE 100R2AT 1 inch,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,OEM Equivalent,MP-97165,NOS,190557.07,INR,1862,16,HIGH,Rate Contract,Supplier B,2023-06-13,ACTIVE,CAN-ST-00396,NMC-ST-00396,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-001213,RINL,Steel,RINL-PLANT-05,ST-898616,"Conveyor Belt, EP1000/4, 1200 mm","Conveyor Belt, EP1000/4, 1200 mm",Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,Precision Works,MP-76612,KG,2357.5,INR,530,31,MEDIUM,Rate Contract,Supplier D,2023-04-11,BLOCKED,CAN-ST-00452,NMC-ST-00452,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-001214,MOIL,Steel,MOIL-PLANT-08,ST-166485,High Alumina Brick - Al2O3 >70% - 230x114x65 mm,High Alumina Brick - Al2O3 >70% - 230x11,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,Bharat Engineering,MP-63894,MTR,20363.83,INR,1915,51,MEDIUM,Rate Contract,Supplier C,2022-12-05,BLOCKED,CAN-ST-00195,NMC-ST-00195,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-001215,SAIL,Steel,SAIL-PLANT-02,ST-325399,Welding Electrode SMLS E7018 3.15 mm,Welding Electrode SMLS E7018 3.15 mm,Welding,Welding Electrode,AWS A5.1,E7018,3.15 mm,National Components,MP-50363,M,225127.61,INR,2927,3,MEDIUM,Domestic,Supplier C,2024-06-07,ACTIVE,CAN-ST-00783,NMC-ST-00783,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,E7018 Welding Electrode 3.15 mm,AWS A5.1
MAT-ST-001216,NMDC,Steel,NMDC-PLANT-02,ST-388090,"Helical Gearbox, 15 kW, 20:1","Helical Gearbox, 15 kW, 20:1",Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,National Components,MP-37634,PC,164361.85,INR,2184,80,HIGH,Rate Contract,Supplier B,2022-08-03,ACTIVE,CAN-ST-00246,NMC-ST-00246,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-001217,MOIL,Steel,MOIL-PLANT-07,ST-182326,Al2O3 >70% High Alumina Brick DIA 230x114x65 mm,Al2O3 >70% High Alumina Brick DIA 230x11,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,National Components,MP-53057,NOS,145444.19,INR,264,80,HIGH,Rate Contract,Supplier C,2025-10-22,ACTIVE,CAN-ST-00147,NMC-ST-00147,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-001218,SAIL,Steel,SAIL-PLANT-07,ST-154136,Deep Groove Ball Bearing SMLS 6312 ZZ 6312,Deep Groove Ball Bearing SMLS 6312 ZZ 63,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,Bharat Engineering,MP-80411,EA,218200.29,INR,1956,60,MEDIUM,Rate Contract,Supplier C,2025-10-22,ACTIVE,CAN-ST-00011,NMC-ST-00011,DUP-ST-00800,EQ-ST-00800,SIMILAR_NOT_EQUIVALENT,0,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-001219,NMDC,Steel,NMDC-PLANT-06,ST-604417,15  kW  Helical  Gearbox  DIA  20:1,15  kW  Helical  Gearbox  DIA  20:1,Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,Precision Works,MP-52285,EA,68463.73,INR,3446,59,LOW,Domestic,Supplier D,2024-04-02,ACTIVE,CAN-ST-00242,NMC-ST-00242,DUP-ST-00800,EQ-ST-00800,SIMILAR_NOT_EQUIVALENT,0,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-001220,NMDC,Steel,NMDC-PLANT-01,ST-636695,Welding Electrode - E7018 - 3.15 mm,Welding Electrode - E7018 - 3.15 mm,Welding,Welding Electrode,AWS A5.1,E7018,3.15 mm,Bharat Engineering,MP-78482,KG,200346.7,INR,2752,62,MEDIUM,Domestic,Supplier A,2025-11-01,ACTIVE,CAN-ST-00710,NMC-ST-00710,DUP-ST-00800,EQ-ST-00800,UNRELATED,0,E7018 Welding Electrode 3.15 mm,AWS A5.1
MAT-ST-001221,NMDC,Steel,NMDC-PLANT-04,ST-603676,Conveyor Belt EP1000/4 1200 mm,Conveyor Belt EP1000/4 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,Precision Works,MP-94428,EA,91989.98,INR,3004,63,HIGH,Rate Contract,Supplier A,2026-02-05,ACTIVE,CAN-ST-00456,NMC-ST-00456,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-001222,NMDC,Steel,NMDC-PLANT-03,ST-779864,Process Pump CS 80 m3/h,Process Pump CS 80 m3/h,Pumps,Process Pump,API 610,CS,80 m3/h,ABC Industries,MP-59551,MTR,25268.26,INR,1290,10,MEDIUM,Imported,Supplier A,2026-01-26,ACTIVE,CAN-ST-00640,NMC-ST-00640,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,CS Process Pump 80 m3/h,API 610
MAT-ST-001223,RINL,Steel,RINL-PLANT-02,ST-566123,EP1000/4 Conveyor Belt DIA 1200 mm,EP1000/4 Conveyor Belt DIA 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,ABC Industries,MP-59273,M,111430.58,INR,1589,41,HIGH,Imported,Supplier D,2026-07-15,ACTIVE,CAN-ST-00468,NMC-ST-00468,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-001224,SAIL,Steel,SAIL-PLANT-01,ST-352207,Conveyor Belt SMLS EP1000/4 1200 mm,Conveyor Belt SMLS EP1000/4 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,ABC Industries,MP-31405,EA,90210.2,INR,2453,72,HIGH,Imported,Supplier C,2023-07-18,ACTIVE,CAN-ST-00448,NMC-ST-00448,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-001225,NMDC,Steel,NMDC-PLANT-05,ST-646665,PROCESS PUMP - CS - 80 M3/H,PROCESS PUMP - CS - 80 M3/H,Pumps,Process Pump,API 610,CS,80 m3/h,Precision Works,MP-96701,NOS,73044.09,INR,4041,28,CRITICAL,Rate Contract,Supplier B,2026-03-13,ACTIVE,CAN-ST-00658,NMC-ST-00658,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,CS Process Pump 80 m3/h,API 610
MAT-ST-001226,MOIL,Steel,MOIL-PLANT-04,ST-920733,6312 ZZ Deep Groove Ball Bearing DIA 6312,6312 ZZ Deep Groove Ball Bearing DIA 631,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,OEM Equivalent,MP-22120,PC,204157.32,INR,4728,77,HIGH,Rate Contract,Supplier B,2025-12-27,ACTIVE,CAN-ST-00004,NMC-ST-00004,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-001227,MOIL,Steel,MOIL-PLANT-02,ST-812129,EP1000/4 Conveyor Belt 1200 mm,EP1000/4 Conveyor Belt 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,OEM Equivalent,MP-97507,NOS,25142.87,INR,3931,81,HIGH,Rate Contract,Supplier D,2026-07-05,ACTIVE,CAN-ST-00455,NMC-ST-00455,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-001228,SAIL,Steel,SAIL-PLANT-01,ST-462980,"Conveyor Belt, EP1000/4, 1200 mm","Conveyor Belt, EP1000/4, 1200 mm",Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,OEM Equivalent,MP-51572,EA,233087.5,INR,3763,39,MEDIUM,Domestic,Supplier B,2026-03-18,ACTIVE,CAN-ST-00430,NMC-ST-00430,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-001229,NMDC,Steel,NMDC-PLANT-07,ST-580876,"Process Pump, CS, 80 m3/h","Process Pump, CS, 80 m3/h",Pumps,Process Pump,API 610,CS,80 m3/h,Precision Works,MP-64141,LTR,2352.08,INR,3821,42,LOW,Domestic,Supplier B,2025-10-19,BLOCKED,CAN-ST-00618,NMC-ST-00618,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,CS Process Pump 80 m3/h,API 610
MAT-ST-001230,MOIL,Steel,MOIL-PLANT-01,ST-918773,Deep Groove Ball Bearing 6312 ZZ 6312,Deep Groove Ball Bearing 6312 ZZ 6312,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,OEM Equivalent,MP-57490,KG,19343.15,INR,2895,75,HIGH,Imported,Supplier B,2024-02-21,ACTIVE,CAN-ST-00084,NMC-ST-00084,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-001231,NMDC,Steel,NMDC-PLANT-06,ST-569501,CS Process Pump DIA 80 m3/h,CS Process Pump DIA 80 m3/h,Pumps,Process Pump,API 610,CS,80 m3/h,Bharat Engineering,MP-46005,NOS,161673.21,INR,2046,28,MEDIUM,Imported,Supplier B,2025-06-21,BLOCKED,CAN-ST-00694,NMC-ST-00694,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,CS Process Pump 80 m3/h,API 610
MAT-ST-001232,SAIL,Steel,SAIL-PLANT-06,ST-870094,Deep Groove Ball Bearing 6312 ZZ 6312,Deep Groove Ball Bearing 6312 ZZ 6312,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,National Components,MP-94545,PC,180411.55,INR,4905,37,MEDIUM,Imported,Supplier A,2026-05-05,ACTIVE,CAN-ST-00055,NMC-ST-00055,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-001233,SAIL,Steel,SAIL-PLANT-07,ST-512021,Induction Motor SMLS 415V 30 kW,Induction Motor SMLS 415V 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,Precision Works,MP-79470,MTR,128439.06,INR,3179,24,LOW,Imported,Supplier D,2023-09-03,ACTIVE,CAN-ST-00543,NMC-ST-00543,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-001234,RINL,Steel,RINL-PLANT-01,ST-301991,"Hydraulic Hose, SAE 100R2AT, 1 inch","Hydraulic Hose, SAE 100R2AT, 1 inch",Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,Bharat Engineering,MP-47250,MTR,125622.82,INR,2180,48,HIGH,Imported,Supplier A,2025-12-10,ACTIVE,CAN-ST-00303,NMC-ST-00303,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-001235,NMDC,Steel,NMDC-PLANT-06,ST-179612,Welding Electrode SMLS E7018 3.15 mm,Welding Electrode SMLS E7018 3.15 mm,Welding,Welding Electrode,AWS A5.1,E7018,3.15 mm,Precision Works,MP-39539,NOS,146233.28,INR,4272,63,CRITICAL,Domestic,Supplier B,2023-05-09,ACTIVE,CAN-ST-00742,NMC-ST-00742,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,E7018 Welding Electrode 3.15 mm,AWS A5.1
MAT-ST-001236,SAIL,Steel,SAIL-PLANT-03,ST-467817,Process Pump SMLS CS 80 m3/h,Process Pump SMLS CS 80 m3/h,Pumps,Process Pump,API 610,CS,80 m3/h,National Components,MP-67021,NOS,230951.34,INR,2589,66,MEDIUM,Rate Contract,Supplier B,2024-09-02,ACTIVE,CAN-ST-00616,NMC-ST-00616,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,CS Process Pump 80 m3/h,API 610
MAT-ST-001237,RINL,Steel,RINL-PLANT-08,ST-190048,415V Induction Motor 30 kW,415V Induction Motor 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,National Components,MP-67238,PC,246385.47,INR,167,53,HIGH,Rate Contract,Supplier C,2022-11-11,ACTIVE,CAN-ST-00582,NMC-ST-00582,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-001238,SAIL,Steel,SAIL-PLANT-06,ST-371190,Welding Electrode - E7018 - 3.15 mm,Welding Electrode - E7018 - 3.15 mm,Welding,Welding Electrode,AWS A5.1,E7018,3.15 mm,Bharat Engineering,MP-60466,PC,236033.18,INR,4872,85,HIGH,Imported,Supplier D,2023-09-03,BLOCKED,CAN-ST-00785,NMC-ST-00785,DUP-ST-00800,EQ-ST-00800,SIMILAR_NOT_EQUIVALENT,0,E7018 Welding Electrode 3.15 mm,AWS A5.1
MAT-ST-001239,RINL,Steel,RINL-PLANT-07,ST-832975,Conveyor Belt - EP1000/4 - 1200 mm,Conveyor Belt - EP1000/4 - 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,Bharat Engineering,MP-47449,LTR,227802.96,INR,1174,58,MEDIUM,Domestic,Supplier C,2023-06-21,ACTIVE,CAN-ST-00458,NMC-ST-00458,DUP-ST-00800,EQ-ST-00800,SIMILAR_NOT_EQUIVALENT,0,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-001240,RINL,Steel,RINL-PLANT-07,ST-970260,Helical Gearbox SMLS 15 kW 20:1,Helical Gearbox SMLS 15 kW 20:1,Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,ABC Industries,MP-19734,PC,100376.11,INR,3734,15,CRITICAL,Domestic,Supplier C,2024-05-06,ACTIVE,CAN-ST-00245,NMC-ST-00245,DUP-ST-00800,EQ-ST-00800,UNRELATED,0,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-001241,SAIL,Steel,SAIL-PLANT-07,ST-542354,"Process Pump, CS, 80 m3/h","Process Pump, CS, 80 m3/h",Pumps,Process Pump,API 610,CS,80 m3/h,Bharat Engineering,MP-19734,MTR,118270.4,INR,3711,84,CRITICAL,Domestic,Supplier C,2025-07-02,BLOCKED,CAN-ST-00618,NMC-ST-00618,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,CS Process Pump 80 m3/h,API 610
MAT-ST-001242,NMDC,Steel,NMDC-PLANT-08,ST-693953,6312 ZZ DEEP GROOVE BALL BEARING DIA 6312,6312 ZZ DEEP GROOVE BALL BEARING DIA 631,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,Precision Works,MP-85188,LTR,141158.34,INR,778,50,MEDIUM,Rate Contract,Supplier B,2026-06-06,BLOCKED,CAN-ST-00066,NMC-ST-00066,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-001243,RINL,Steel,RINL-PLANT-03,ST-298363,EP1000/4 Conveyor Belt DIA 1200 mm,EP1000/4 Conveyor Belt DIA 1200 mm,Conveyors,Conveyor Belt,DIN 22102,EP1000/4,1200 mm,OEM Equivalent,MP-98497,LTR,20009.16,INR,3631,9,MEDIUM,Imported,Supplier B,2026-02-03,BLOCKED,CAN-ST-00418,NMC-ST-00418,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,EP1000/4 Conveyor Belt 1200 mm,DIN 22102
MAT-ST-001244,RINL,Steel,RINL-PLANT-01,ST-484418,6312 ZZ Deep Groove Ball Bearing 6312,6312 ZZ Deep Groove Ball Bearing 6312,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,OEM Equivalent,MP-70248,M,176884.88,INR,3080,17,MEDIUM,Imported,Supplier C,2026-01-22,ACTIVE,CAN-ST-00018,NMC-ST-00018,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-001245,RINL,Steel,RINL-PLANT-04,ST-640993,6312 ZZ Deep Groove Ball Bearing 6312,6312 ZZ Deep Groove Ball Bearing 6312,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,ABC Industries,MP-47477,M,213501.55,INR,4750,90,HIGH,Imported,Supplier B,2026-02-03,ACTIVE,CAN-ST-00003,NMC-ST-00003,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-001246,NMDC,Steel,NMDC-PLANT-08,ST-155809,"Welding Electrode, E7018, 3.15 mm","Welding Electrode, E7018, 3.15 mm",Welding,Welding Electrode,AWS A5.1,E7018,3.15 mm,OEM Equivalent,MP-35381,PC,42377.81,INR,835,88,HIGH,Domestic,Supplier B,2024-02-19,ACTIVE,CAN-ST-00722,NMC-ST-00722,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,E7018 Welding Electrode 3.15 mm,AWS A5.1
MAT-ST-001247,NMDC,Steel,NMDC-PLANT-08,ST-429752,Welding Electrode SMLS E7018 3.15 mm,Welding Electrode SMLS E7018 3.15 mm,Welding,Welding Electrode,AWS A5.1,E7018,3.15 mm,National Components,MP-38564,EA,45314.18,INR,3860,62,CRITICAL,Imported,Supplier D,2022-09-28,ACTIVE,CAN-ST-00732,NMC-ST-00732,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,E7018 Welding Electrode 3.15 mm,AWS A5.1
MAT-ST-001248,NMDC,Steel,NMDC-PLANT-02,ST-356607,Hydraulic  Hose  SAE  100R2AT  1  inch,Hydraulic  Hose  SAE  100R2AT  1  inch,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,ABC Industries,MP-28727,M,192990.77,INR,564,11,CRITICAL,Rate Contract,Supplier D,2023-09-08,BLOCKED,CAN-ST-00363,NMC-ST-00363,DUP-ST-00800,EQ-ST-00800,EXACT_DUPLICATE,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-001249,SAIL,Steel,SAIL-PLANT-02,ST-652215,Hydraulic Hose SMLS SAE 100R2AT 1 inch,Hydraulic Hose SMLS SAE 100R2AT 1 inch,Hydraulics,Hydraulic Hose,SAE 100R2AT,SAE 100R2AT,1 inch,National Components,MP-28993,M,195157.05,INR,1195,63,LOW,Imported,Supplier C,2023-05-03,ACTIVE,CAN-ST-00383,NMC-ST-00383,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,SAE 100R2AT Hydraulic Hose 1 inch,SAE 100R2AT
MAT-ST-001250,SAIL,Steel,SAIL-PLANT-03,ST-234757,Process Pump SMLS CS 80 m3/h,Process Pump SMLS CS 80 m3/h,Pumps,Process Pump,API 610,CS,80 m3/h,Precision Works,MP-64140,MTR,197922.67,INR,4103,18,MEDIUM,Imported,Supplier A,2024-04-01,ACTIVE,CAN-ST-00628,NMC-ST-00628,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,CS Process Pump 80 m3/h,API 610
MAT-ST-001251,RINL,Steel,RINL-PLANT-05,ST-611582,Induction Motor SMLS 415V 30 kW,Induction Motor SMLS 415V 30 kW,Motors,Induction Motor,IEC 60034,415V,30 kW,ABC Industries,MP-56833,LTR,206042.12,INR,2931,50,CRITICAL,Domestic,Supplier C,2026-01-19,ACTIVE,CAN-ST-00514,NMC-ST-00514,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,415V Induction Motor 30 kW,IEC 60034
MAT-ST-001252,MOIL,Steel,MOIL-PLANT-06,ST-859755,15 kW Helical Gearbox DIA 20:1,15 kW Helical Gearbox DIA 20:1,Gearboxes,Helical Gearbox,IEC 60034,15 kW,20:1,ABC Industries,MP-12309,KG,104549.54,INR,3424,60,LOW,Domestic,Supplier B,2026-06-05,ACTIVE,CAN-ST-00230,NMC-ST-00230,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,15 kW Helical Gearbox 20:1,IEC 60034
MAT-ST-001253,MOIL,Steel,MOIL-PLANT-06,ST-463445,High Alumina Brick Al2O3 >70% 230x114x65 mm,High Alumina Brick Al2O3 >70% 230x114x65,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,OEM Equivalent,MP-78770,LTR,166292.76,INR,2973,53,CRITICAL,Imported,Supplier B,2026-07-07,ACTIVE,CAN-ST-00128,NMC-ST-00128,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
MAT-ST-001254,RINL,Steel,RINL-PLANT-02,ST-168960,Deep Groove Ball Bearing - 6312 ZZ - 6312,Deep Groove Ball Bearing - 6312 ZZ - 631,Bearings,Deep Groove Ball Bearing,ISO 15,6312 ZZ,6312,National Components,MP-14327,KG,42876.66,INR,818,29,LOW,Rate Contract,Supplier D,2026-04-26,BLOCKED,CAN-ST-00036,NMC-ST-00036,DUP-ST-00800,EQ-ST-00800,NEAR_DUPLICATE,1,6312 ZZ Deep Groove Ball Bearing 6312,ISO 15
MAT-ST-001255,RINL,Steel,RINL-PLANT-05,ST-925667,High Alumina Brick - Al2O3 >70% - 230x114x65 mm,High Alumina Brick - Al2O3 >70% - 230x11,Refractories,High Alumina Brick,IS 8,Al2O3 >70%,230x114x65 mm,National Components,MP-88997,PC,146468.56,INR,335,65,CRITICAL,Domestic,Supplier A,2025-02-04,ACTIVE,CAN-ST-00101,NMC-ST-00101,DUP-ST-00800,EQ-ST-00800,FUNCTIONALLY_EQUIVALENT,1,Al2O3 >70% High Alumina Brick 230x114x65 mm,IS 8
